timestamp;open;high;low;close;volume
2024-01-01 04:09:00;42377.43;42377.43;42355.0;42355.01;13.481
2024-01-01 04:10:00;42355.0;42355.01;42350.0;42350.0;6.85891
2024-01-01 04:11:00;42350.0;42351.1;42336.55;42351.09;19.50346
2024-01-01 04:12:00;42351.09;42359.16;42343.92;42343.92;7.51802
2024-01-01 04:13:00;42343.93;42343.93;42291.53;42300.74;21.22753
2024-01-01 04:14:00;42300.75;42300.75;42273.26;42287.5;19.17681
2024-01-01 04:15:00;42287.5;42287.5;42263.2;42263.2;11.20791
2024-01-01 04:16:00;42263.2;42285.35;42257.66;42285.35;19.9015
2024-01-01 04:17:00;42285.34;42294.3;42257.66;42257.67;16.75305
2024-01-01 04:18:00;42257.66;42257.67;42244.0;42257.1;30.24775
2024-01-01 04:19:00;42257.09;42285.99;42257.09;42269.57;11.93492
2024-01-01 04:20:00;42269.57;42269.57;42223.29;42228.74;22.43625
2024-01-01 04:21:00;42228.75;42240.04;42209.46;42229.19;25.90971
2024-01-01 04:22:00;42229.18;42259.35;42222.01;42259.35;16.8341
2024-01-01 04:23:00;42259.34;42278.89;42259.34;42278.88;16.73668
2024-01-01 04:24:00;42278.89;42315.0;42278.88;42315.0;20.98112
2024-01-01 04:25:00;42315.0;42315.0;42292.55;42292.56;14.23432
2024-01-01 04:26:00;42292.55;42292.56;42281.1;42291.1;20.78083
2024-01-01 04:27:00;42291.09;42291.1;42278.95;42278.95;8.8108
2024-01-01 04:28:00;42278.96;42280.0;42274.24;42279.99;11.07775
2024-01-01 04:29:00;42280.0;42307.4;42279.99;42307.39;13.4078
2024-01-01 04:30:00;42307.4;42321.78;42307.39;42313.89;18.01619
2024-01-01 04:31:00;42313.9;42313.9;42302.58;42302.58;6.13612
2024-01-01 04:32:00;42302.59;42311.1;42283.86;42311.09;17.5347
2024-01-01 04:33:00;42311.09;42320.29;42311.09;42320.28;8.62473
2024-01-01 04:34:00;42320.29;42320.29;42320.28;42320.28;3.19078
2024-01-01 04:35:00;42320.28;42335.52;42320.28;42335.52;9.08795
2024-01-01 04:36:00;42335.51;42340.05;42335.51;42340.05;3.61167
2024-01-01 04:37:00;42340.05;42340.05;42325.24;42325.25;13.79376
2024-01-01 04:38:00;42325.24;42329.11;42320.4;42320.4;5.39907
2024-01-01 04:39:00;42320.4;42339.56;42320.4;42339.55;10.84357
2024-01-01 04:40:00;42339.56;42340.08;42324.0;42334.82;20.60897
2024-01-01 04:41:00;42334.83;42345.08;42329.96;42344.91;6.09841
2024-01-01 04:42:00;42344.9;42344.91;42324.65;42332.0;14.78637
2024-01-01 04:43:00;42332.01;42332.01;42306.4;42306.4;8.89413
2024-01-01 04:44:00;42306.4;42313.65;42306.4;42310.98;6.5915
2024-01-01 04:45:00;42310.99;42321.1;42304.0;42315.2;13.86265
2024-01-01 04:46:00;42315.2;42339.99;42315.19;42335.18;14.55773
2024-01-01 04:47:00;42335.19;42339.05;42335.18;42339.05;6.77455
2024-01-01 04:48:00;42339.05;42352.24;42336.0;42352.24;7.38882
2024-01-01 04:49:00;42352.24;42358.5;42338.21;42357.04;15.2217
2024-01-01 04:50:00;42357.04;42357.04;42349.12;42349.12;6.93939
2024-01-01 04:51:00;42349.13;42355.1;42345.22;42355.09;6.70723
2024-01-01 04:52:00;42355.1;42357.07;42355.09;42357.06;5.17245
2024-01-01 04:53:00;42357.06;42359.26;42352.5;42352.51;4.77133
2024-01-01 04:54:00;42352.51;42366.8;42351.34;42366.79;13.55413
2024-01-01 04:55:00;42366.8;42366.8;42360.01;42360.01;5.56335
2024-01-01 04:56:00;42360.01;42360.02;42360.01;42360.02;2.0805
2024-01-01 04:57:00;42360.01;42364.72;42360.01;42364.71;4.08614
2024-01-01 04:58:00;42364.71;42398.87;42364.71;42398.86;20.36307
2024-01-01 04:59:00;42398.86;42399.99;42386.96;42399.99;16.18301
2024-01-01 05:00:00;42399.98;42406.0;42390.21;42400.45;19.98061
2024-01-01 05:01:00;42400.44;42400.45;42351.4;42363.4;23.15739
2024-01-01 05:02:00;42363.39;42374.83;42352.36;42357.99;16.93637
2024-01-01 05:03:00;42358.0;42358.0;42326.54;42326.54;7.75054
2024-01-01 05:04:00;42326.55;42326.55;42315.0;42320.92;9.46505
2024-01-01 05:05:00;42320.92;42346.79;42320.91;42346.79;9.09419
2024-01-01 05:06:00;42346.78;42351.1;42346.78;42347.51;6.43979
2024-01-01 05:07:00;42347.51;42354.0;42336.03;42351.46;19.64543
2024-01-01 05:08:00;42351.46;42351.46;42341.1;42344.22;13.97095
2024-01-01 05:09:00;42344.21;42344.22;42333.08;42339.99;7.50666
2024-01-01 05:10:00;42340.0;42346.53;42339.99;42346.52;7.55661
2024-01-01 05:11:00;42346.52;42356.79;42345.61;42345.62;18.78524
2024-01-01 05:12:00;42345.62;42345.62;42339.99;42341.86;7.43835
2024-01-01 05:13:00;42341.87;42341.87;42339.99;42340.0;6.62931
2024-01-01 05:14:00;42339.99;42354.0;42339.99;42352.0;14.81932
2024-01-01 05:15:00;42352.0;42352.0;42345.22;42352.0;8.8265
2024-01-01 05:16:00;42351.99;42352.0;42337.96;42337.96;14.11051
2024-01-01 05:17:00;42337.96;42354.06;42337.96;42354.06;22.10161
2024-01-01 05:18:00;42354.05;42360.04;42354.01;42360.03;23.48432
2024-01-01 05:19:00;42360.03;42361.1;42350.26;42356.0;29.81643
2024-01-01 05:20:00;42355.99;42356.0;42351.49;42351.49;3.73295
2024-01-01 05:21:00;42351.5;42351.5;42341.55;42341.56;4.03951
2024-01-01 05:22:00;42341.55;42341.99;42341.55;42341.98;8.50666
2024-01-01 05:23:00;42341.98;42341.99;42338.32;42338.32;7.69932
2024-01-01 05:24:00;42338.32;42338.33;42338.32;42338.33;5.72086
2024-01-01 05:25:00;42338.32;42345.19;42338.32;42338.54;13.07097
2024-01-01 05:26:00;42338.55;42338.55;42331.65;42332.0;10.16987
2024-01-01 05:27:00;42332.01;42332.01;42300.08;42300.08;17.04968
2024-01-01 05:28:00;42300.09;42300.09;42298.34;42298.35;6.59717
2024-01-01 05:29:00;42298.35;42298.35;42297.9;42297.91;7.63651
2024-01-01 05:30:00;42297.91;42307.59;42297.9;42307.59;15.18163
2024-01-01 05:31:00;42307.59;42321.13;42296.4;42301.53;14.49232
2024-01-01 05:32:00;42301.52;42314.6;42301.52;42301.97;10.14585
2024-01-01 05:33:00;42301.98;42316.62;42301.97;42316.61;9.50396
2024-01-01 05:34:00;42316.62;42320.81;42312.72;42312.73;8.73719
2024-01-01 05:35:00;42312.72;42312.73;42301.97;42301.98;3.74462
2024-01-01 05:36:00;42301.97;42301.98;42286.57;42286.57;6.48065
2024-01-01 05:37:00;42286.57;42286.58;42278.0;42283.9;12.62869
2024-01-01 05:38:00;42283.9;42288.83;42283.9;42288.82;5.2198
2024-01-01 05:39:00;42288.82;42288.83;42280.0;42280.0;6.77396
2024-01-01 05:40:00;42280.0;42287.44;42278.0;42287.44;10.52212
2024-01-01 05:41:00;42287.44;42297.97;42282.77;42297.96;9.36802
2024-01-01 05:42:00;42297.97;42297.97;42284.0;42289.51;32.90189
2024-01-01 05:43:00;42289.51;42305.34;42289.5;42305.34;14.11409
2024-01-01 05:44:00;42305.34;42305.38;42300.01;42300.02;12.00608
2024-01-01 05:45:00;42300.01;42300.02;42277.79;42277.8;7.7813
2024-01-01 05:46:00;42277.8;42277.8;42273.0;42273.0;5.40569
2024-01-01 05:47:00;42273.01;42273.01;42256.58;42260.2;9.56017
2024-01-01 05:48:00;42260.2;42261.14;42251.1;42251.1;9.98052
2024-01-01 05:49:00;42251.11;42251.11;42234.35;42237.98;34.20898
2024-01-01 05:50:00;42237.99;42237.99;42211.47;42220.0;20.40555
2024-01-01 05:51:00;42220.0;42234.0;42212.0;42234.0;12.00177
2024-01-01 05:52:00;42233.99;42234.0;42233.99;42233.99;5.0927
2024-01-01 05:53:00;42233.99;42242.0;42233.99;42242.0;7.04373
2024-01-01 05:54:00;42241.99;42242.03;42222.0;42227.97;16.79775
2024-01-01 05:55:00;42227.97;42227.97;42213.41;42213.42;21.88931
2024-01-01 05:56:00;42213.42;42213.43;42180.77;42206.51;20.07218
2024-01-01 05:57:00;42206.52;42225.84;42206.51;42225.84;10.04241
2024-01-01 05:58:00;42225.84;42231.64;42225.83;42231.63;9.05924
2024-01-01 05:59:00;42231.64;42234.01;42231.63;42234.01;3.63067
2024-01-01 06:00:00;42234.01;42234.01;42218.86;42220.14;12.24331
2024-01-01 06:01:00;42220.13;42220.14;42208.68;42213.51;7.90701
2024-01-01 06:02:00;42213.51;42241.1;42213.5;42241.1;11.48427
2024-01-01 06:03:00;42241.1;42266.69;42241.09;42266.68;21.52256
2024-01-01 06:04:00;42266.68;42277.3;42263.05;42277.29;15.9458
2024-01-01 06:05:00;42277.3;42299.08;42275.0;42299.08;38.53869
2024-01-01 06:06:00;42299.08;42301.98;42299.07;42301.08;11.81204
2024-01-01 06:07:00;42301.08;42301.08;42301.07;42301.07;1.66532
2024-01-01 06:08:00;42301.07;42301.08;42290.18;42290.18;15.47684
2024-01-01 06:09:00;42290.18;42290.19;42290.18;42290.19;4.55787
2024-01-01 06:10:00;42290.19;42290.19;42282.3;42282.31;4.25398
2024-01-01 06:11:00;42282.3;42282.31;42282.3;42282.31;2.24249
2024-01-01 06:12:00;42282.31;42282.31;42274.0;42274.0;14.44824
2024-01-01 06:13:00;42274.01;42281.0;42269.15;42269.15;13.65905
2024-01-01 06:14:00;42269.16;42280.96;42262.0;42276.01;15.45107
2024-01-01 06:15:00;42276.0;42288.0;42270.22;42287.99;11.02158
2024-01-01 06:16:00;42287.99;42308.56;42287.99;42308.56;6.87114
2024-01-01 06:17:00;42308.55;42338.0;42308.55;42337.99;14.28608
2024-01-01 06:18:00;42337.99;42340.0;42334.24;42339.99;11.75233
2024-01-01 06:19:00;42339.99;42344.76;42339.99;42342.01;6.32465
2024-01-01 06:20:00;42342.01;42342.01;42318.0;42318.01;8.56606
2024-01-01 06:21:00;42318.01;42318.01;42292.97;42292.98;4.67689
2024-01-01 06:22:00;42292.98;42292.98;42281.1;42286.35;10.014
2024-01-01 06:23:00;42286.36;42300.56;42281.1;42300.56;8.26222
2024-01-01 06:24:00;42300.55;42313.93;42300.55;42311.16;5.81632
2024-01-01 06:25:00;42311.16;42313.13;42311.16;42313.13;3.80806
2024-01-01 06:26:00;42313.12;42313.16;42305.71;42313.15;15.55985
2024-01-01 06:27:00;42313.15;42321.1;42313.15;42321.09;6.0229
2024-01-01 06:28:00;42321.09;42321.1;42321.09;42321.1;1.8162
2024-01-01 06:29:00;42321.1;42321.1;42321.09;42321.1;2.85022
2024-01-01 06:30:00;42321.1;42321.1;42309.15;42314.79;9.81084
2024-01-01 06:31:00;42314.8;42320.2;42314.79;42320.19;6.50482
2024-01-01 06:32:00;42320.19;42320.2;42315.84;42316.13;4.64688
2024-01-01 06:33:00;42316.14;42346.78;42316.13;42346.77;20.84786
2024-01-01 06:34:00;42346.77;42346.78;42336.91;42336.91;9.65243
2024-01-01 06:35:00;42336.92;42358.74;42336.91;42358.73;21.4552
2024-01-01 06:36:00;42358.74;42361.3;42352.0;42352.01;20.14714
2024-01-01 06:37:00;42352.01;42353.34;42345.78;42353.34;8.28997
2024-01-01 06:38:00;42353.33;42353.34;42346.52;42350.69;10.25264
2024-01-01 06:39:00;42350.68;42355.0;42350.68;42354.99;5.2744
2024-01-01 06:40:00;42354.99;42376.85;42354.99;42369.15;22.80115
2024-01-01 06:41:00;42369.15;42385.57;42369.15;42385.56;6.53485
2024-01-01 06:42:00;42385.57;42385.57;42385.56;42385.56;1.98354
2024-01-01 06:43:00;42385.57;42385.57;42377.61;42377.62;7.34614
2024-01-01 06:44:00;42377.62;42377.62;42377.61;42377.62;0.93307
2024-01-01 06:45:00;42377.61;42384.52;42372.52;42383.72;20.43833
2024-01-01 06:46:00;42382.0;42404.99;42382.0;42388.6;28.99585
2024-01-01 06:47:00;42388.61;42388.61;42376.43;42376.44;4.23195
2024-01-01 06:48:00;42376.43;42383.68;42376.43;42383.68;4.07289
2024-01-01 06:49:00;42383.67;42383.68;42380.05;42380.05;2.42931
2024-01-01 06:50:00;42380.06;42380.06;42376.43;42376.44;6.52847
2024-01-01 06:51:00;42376.44;42398.47;42376.43;42398.47;11.64281
2024-01-01 06:52:00;42398.46;42414.0;42398.46;42414.0;7.62746
2024-01-01 06:53:00;42414.0;42424.82;42413.99;42421.09;6.24612
2024-01-01 06:54:00;42421.1;42421.1;42411.5;42411.51;8.08906
2024-01-01 06:55:00;42411.5;42411.51;42399.96;42399.96;3.96103
2024-01-01 06:56:00;42399.96;42400.0;42391.29;42391.29;5.91657
2024-01-01 06:57:00;42391.29;42406.06;42391.29;42406.05;10.98801
2024-01-01 06:58:00;42406.06;42406.06;42400.0;42400.0;8.03166
2024-01-01 06:59:00;42400.0;42400.01;42396.68;42396.69;6.83501
2024-01-01 07:00:00;42396.69;42423.62;42396.68;42423.61;17.66033
2024-01-01 07:01:00;42423.61;42447.7;42423.61;42447.69;12.10351
2024-01-01 07:02:00;42447.69;42455.0;42447.69;42453.37;8.39204
2024-01-01 07:03:00;42453.38;42468.83;42453.37;42468.82;12.57855
2024-01-01 07:04:00;42468.83;42478.25;42432.0;42432.01;21.28526
2024-01-01 07:05:00;42432.0;42452.57;42432.0;42452.57;9.34885
2024-01-01 07:06:00;42452.56;42481.1;42452.56;42481.1;7.61177
2024-01-01 07:07:00;42481.1;42481.1;42445.99;42453.11;57.50561
2024-01-01 07:08:00;42453.12;42454.94;42431.1;42440.65;30.47755
2024-01-01 07:09:00;42440.65;42471.1;42440.64;42471.1;25.43173
2024-01-01 07:10:00;42471.1;42475.59;42470.47;42470.47;6.19044
2024-01-01 07:11:00;42470.47;42470.48;42451.82;42451.82;19.32945
2024-01-01 07:12:00;42451.83;42459.35;42451.82;42459.35;8.0828
2024-01-01 07:13:00;42459.35;42459.35;42459.3;42459.31;3.01819
2024-01-01 07:14:00;42459.31;42459.31;42454.0;42454.01;4.2933
2024-01-01 07:15:00;42454.01;42460.18;42446.37;42454.4;23.96018
2024-01-01 07:16:00;42454.4;42454.4;42441.53;42441.53;6.21292
2024-01-01 07:17:00;42441.53;42451.98;42441.53;42449.73;7.22615
2024-01-01 07:18:00;42449.73;42460.18;42449.73;42460.18;5.8559
2024-01-01 07:19:00;42460.18;42460.18;42453.99;42453.99;4.91059
2024-01-01 07:20:00;42454.0;42461.1;42434.87;42434.87;13.50269
2024-01-01 07:21:00;42434.87;42446.13;42434.87;42446.13;6.18401
2024-01-01 07:22:00;42446.13;42451.1;42442.72;42442.73;8.52712
2024-01-01 07:23:00;42442.73;42472.36;42442.72;42454.64;22.12155
2024-01-01 07:24:00;42454.63;42454.64;42454.63;42454.64;5.46794
2024-01-01 07:25:00;42454.64;42475.59;42454.63;42475.59;13.64403
2024-01-01 07:26:00;42475.58;42484.78;42475.58;42484.77;4.90682
2024-01-01 07:27:00;42484.77;42484.78;42484.77;42484.77;3.32527
2024-01-01 07:28:00;42484.77;42500.0;42466.5;42466.5;26.72233
2024-01-01 07:29:00;42466.5;42487.7;42466.5;42487.7;12.16482
2024-01-01 07:30:00;42487.7;42491.99;42487.69;42487.7;4.65467
2024-01-01 07:31:00;42487.7;42490.04;42481.1;42482.39;14.13529
2024-01-01 07:32:00;42482.4;42498.11;42482.39;42498.1;11.79899
2024-01-01 07:33:00;42498.1;42500.0;42493.0;42493.0;18.34677
2024-01-01 07:34:00;42493.0;42495.22;42493.0;42495.21;7.00038
2024-01-01 07:35:00;42495.22;42500.0;42495.21;42495.22;10.57532
2024-01-01 07:36:00;42495.21;42495.22;42495.21;42495.21;3.66759
2024-01-01 07:37:00;42495.22;42498.0;42495.21;42497.99;7.00898
2024-01-01 07:38:00;42497.99;42498.0;42497.99;42498.0;4.63193
2024-01-01 07:39:00;42498.0;42498.0;42496.54;42496.55;4.73469
2024-01-01 07:40:00;42496.55;42496.55;42472.58;42472.58;12.404
2024-01-01 07:41:00;42472.58;42472.59;42458.22;42461.96;14.51732
2024-01-01 07:42:00;42461.96;42461.96;42460.4;42460.4;6.54177
2024-01-01 07:43:00;42460.41;42460.41;42458.22;42458.23;6.08884
2024-01-01 07:44:00;42458.22;42458.23;42446.71;42446.72;4.5477
2024-01-01 07:45:00;42446.71;42446.72;42432.56;42437.1;9.13773
2024-01-01 07:46:00;42437.1;42470.0;42437.09;42470.0;20.99667
2024-01-01 07:47:00;42470.0;42470.0;42461.0;42461.01;11.71788
2024-01-01 07:48:00;42461.01;42463.51;42461.0;42463.5;4.87397
2024-01-01 07:49:00;42463.51;42463.51;42459.54;42463.5;4.96894
2024-01-01 07:50:00;42463.5;42468.0;42463.1;42463.1;6.91339
2024-01-01 07:51:00;42463.1;42465.86;42463.1;42465.85;7.97455
2024-01-01 07:52:00;42465.85;42470.03;42465.85;42470.03;4.73241
2024-01-01 07:53:00;42470.03;42470.03;42470.02;42470.03;3.50829
2024-01-01 07:54:00;42470.03;42470.82;42470.02;42470.81;3.61217
2024-01-01 07:55:00;42470.81;42475.0;42470.81;42475.0;2.78438
2024-01-01 07:56:00;42475.0;42485.0;42474.99;42479.13;9.56679
2024-01-01 07:57:00;42479.14;42479.17;42478.86;42478.87;6.51331
2024-01-01 07:58:00;42478.86;42478.87;42466.71;42466.71;7.0495
2024-01-01 07:59:00;42466.71;42492.47;42466.71;42492.46;10.63126
2024-01-01 08:00:00;42492.46;42494.99;42489.99;42494.98;5.4448
2024-01-01 08:01:00;42494.98;42525.0;42494.98;42524.99;17.56484
2024-01-01 08:02:00;42524.99;42529.91;42466.0;42466.5;29.56796
2024-01-01 08:03:00;42466.5;42466.54;42452.58;42453.19;11.05415
2024-01-01 08:04:00;42453.19;42460.0;42453.19;42460.0;3.26266
2024-01-01 08:05:00;42460.0;42480.0;42459.99;42479.99;13.31286
2024-01-01 08:06:00;42479.99;42484.89;42479.99;42484.88;5.12216
2024-01-01 08:07:00;42484.89;42484.89;42484.88;42484.88;3.09389
2024-01-01 08:08:00;42484.88;42484.89;42484.88;42484.88;1.28687
2024-01-01 08:09:00;42484.89;42484.89;42484.88;42484.89;4.55793
2024-01-01 08:10:00;42484.89;42510.91;42484.88;42510.91;12.32262
2024-01-01 08:11:00;42510.91;42520.64;42510.9;42520.64;3.13447
2024-01-01 08:12:00;42520.63;42522.02;42520.63;42522.01;3.51792
2024-01-01 08:13:00;42522.02;42522.02;42502.84;42502.84;15.38364
2024-01-01 08:14:00;42502.84;42514.28;42502.8;42514.28;8.54557
2024-01-01 08:15:00;42514.28;42514.31;42514.27;42514.31;2.96086
2024-01-01 08:16:00;42514.31;42514.31;42510.46;42510.46;7.47777
2024-01-01 08:17:00;42510.46;42514.31;42507.98;42514.3;4.47319
2024-01-01 08:18:00;42514.31;42514.31;42510.0;42510.01;2.76185
2024-01-01 08:19:00;42510.0;42514.22;42510.0;42514.21;5.7684
